,title,video_id,channel_title,channel_id,description,date,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,country
2516,일본 사는 외국인들 &#39;일본 사람들 애기 목소리 내는거 너무 싫어!&#39; 왜 귀여운척 해? 토론과 일본 반응,uouR8jPEPaU,호카손,UCKLc2wLXXGVTvqteio5SDtg,후원 링크 https://toon.at/donate/barumi.,2020-07-02,1457249.0,16167.0,468.0,0.0,7505.0,일본
2518,국뽕 방송 찍다가 팩트폭행 당해 충격 먹은 일본인들 “일본 버리고 한국으로 떠나라” … 한국 네티즌들의 반응은?,IXquoALuoac,뉴스킹,UClOg34aPlf3GWZZ6ojt0WYQ,한국 #일본 #비교 #반응 일본 국뽕 방송에서 세계3대 투자가에게 팩트폭행 당한 일본인들 “일본 버리고 한국으로 떠나라” … 한국 네티즌들의 반응은? 구독을 누르면 ...,2020-07-01,525368.0,4869.0,553.0,0.0,1404.0,일본
2521,영국인이 한국 장어 먹고 충격받을 수밖에 없는 이유ㅋㅋ,7HPPuiU9hhI,영알남YAN,UCHpIHu4LzmNuD8bsE6mZLSA,영국인 테렌스에게 장어구이를 먹여보았습니다. 역시 탑클라스 한국음식 먹방 외국인으로서 이번 영상도 인상깊은 리액션을 보여주었습니다. 빨리 영상에서 확인 ...,2020-07-04,798037.0,16440.0,262.0,0.0,2506.0,영국
2525,한국과자 vs 미국과자를 서로 처음먹어본 한국인 미국인 반응은?,4cx71--iIWA,BODA 보다,UCoCvTlU0KpNYwnMIgs7MPrA,swapsnack #미국과자 #한국과자k #해외반응 오늘은 미국에서 온 브레넌씨와 한국인 찬영씨와 미국과자 한국과자를 바꿔 먹어봤는데요 여러분들 맛 궁금하시지 ...,2020-07-04,40321.0,538.0,10.0,0.0,53.0,미국
2531,"영국, 미국, 호주인들은 서로의 영어에 대해 어떻게 생각할까?! (※전쟁주의※ㅋㅋㅋ)",F5wiLzCzWvQ,코리안브로스,UCIB_oNqi62rKnPFb3Toaozw,"피 터지는 영국 VS 미국...ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 알맹이만 쏙쏙 넣은 발음 차이 영상입니다! 다음번엔 무슨 이야기를 해볼까요?! ㅡ 알림설정, 좋아요, 그리고 구독은 ...",2020-07-04,154323.0,3927.0,33.0,0.0,438.0,영국 미국
2535,[국제커플] 🐷 미국인 여자친구의 인생 첫 보•족(보쌈&amp;족발)세트 도전!!!,PdaiKiZc6Jg,꿀잼커플 [Juo & Lindsey],UC8VBTvc1Bk_xJebFeRwjC3Q,"좋아요, 구독 부탁드려요~! Please LIKE & SUBSCRIBE! ✨ Lindsey-https://www.instagram.com/lindsey_lovesyouu/?hl=en ...",2020-07-03,40538.0,1121.0,62.0,0.0,113.0,미국
2541,[꾼맨 알렝꼬] 잡채를 먹어본 체코 승마클럽 학생들과 우리도시 시장님 가족분들 반응 ?! Czech tries korean japchae MUKBANG 먹방,HLg1g9qSIr8,꾼맨 KKUNMAN,UCzjiRWjfbtHwdpSLTs0LzUw,Subscribe and like for more videos ! 알렝꼬&꾼맨 구독 부탁드립니다 ▷ SUBSCRIBE/구독▷ https://bit.ly/2ud6QY2 INSTAGRAM▷ ...,2020-07-05,301036.0,8497.0,99.0,0.0,570.0,체코
2543,"[#현지에서먹힐까?미국편] 비계가 싫다고 했지, 삼겹살이 싫다고는 안 했어^^ 몸에 필요한 지방(?) 가득,, 완전식품 삼겹살 덮밥! | #Diggle",dohHjYFf8PM,tvN D ENT,UCsRIHt5FkbGc6cQtCxt-ufA,"현지에서먹힐까?미국편 #Diggle #디글 Let's giggle, :Diggle! 방송국놈들이 덕질하는 채널 디글 구독하기! ;Diggle ☞ http://bit.ly/2Urls34.",2020-07-04,2161366.0,5864.0,221.0,0.0,1102.0,미국
2552,[꾼맨 알렝꼬] 한국식 핫도그를 먹어본 체코 승마학생들 반응 ?! CZECH tries CORN DOG MUKBANG 먹방,D2SIuCNiiBo,꾼맨 KKUNMAN,UCzjiRWjfbtHwdpSLTs0LzUw,Subscribe and like for more videos ! 알렝꼬&꾼맨 구독 부탁드립니다 ▷ SUBSCRIBE/구독▷ https://bit.ly/2ud6QY2 INSTAGRAM▷ ...,2020-07-12,281534.0,7581.0,93.0,0.0,281.0,체코
2555,한의원 처음 가보고 충격받은 영국 오총사?! 영국 오총사의 한국 즐기기 22편!,u2CwNO6tbe4,에밀튜브 - EmilTUBE,UC3sVRlvglIebwSpVGCMB--w,"영국 오총사 입는 에밀튜브 옷 ~ https://teespring.com/stores/emiltube-2 지금으로부터 약 2년 전에 톰, 데이비드, 루이와 함께 ""영국 삼총사"" 시리즈를 찍었죠.",2020-07-13,642874.0,11474.0,193.0,0.0,593.0,영국
2556,"영국인, 강남 피부과 클라스에 놀람ㅋㅋ 흑인 피부가 놀라운 이유",w9zTgwwtYOg,영알남YAN,UCHpIHu4LzmNuD8bsE6mZLSA,영국인 테렌스를 데리고 한국의 자랑(?) 피부과를 방문해 보았습니다. 한국이 스킨케어로 정말 유명하기 때문에 경험시켜 주기로 했는데요. 과연 그의 반응은 ...,2020-07-11,342724.0,6034.0,118.0,0.0,1388.0,영국
2558,"스페인 친구네 초대받아 한국 분식 왕창해주기! 김밥, 만두, 짜파게티 처음 먹어보는 친구네 가족 (김밥 만들기 포함)",kLfPwv0OBMw,[스페인]산들무지개,UCXdEu0yCFd0qBFiDvh6FDBg,스페인 해발 1200m 고산평야에 사는 우리 가족은 친구 초대로 바닷가 친구네에 놀러갔답니다. 아이들이 얼마나 좋아하는지 방학이라 더 신나게 해수욕하면서 놀던 ...,2020-07-12,423114.0,9562.0,140.0,0.0,0.0,스페인
2562,&quot;한국에 미국학생들이 간다면 난리날듯&quot; 미국급식과 &#39;진짜음식&#39;한국과 비교되자 반응폭발 &quot;자기 주머니 챙기는 로비스트가 없기때문&quot;,RAMXU9DqTp8,코리얼리즘,UCGqUYW9QWRkk0acSLoMfSew,최근 한 미국에서 공부하고있는 학생이 올린 한국과 미국의 학교급식차이에 대한 게시물이 엄청난 화제를 일으키고 있습니다. 해외언론에서도 그와같은 사실을 보도 ...,2020-07-11,521803.0,9639.0,266.0,0.0,947.0,미국
2567,남친이랑 헤어졌을때 미국인 친구들 반응 ㅋㅋ눈물 쏙 들어간다,z7jk6wZ-aIU,신아로미 seen aromi,UCU6UPFCw5m1GW32As3uREaA,미국인반응 #외국인리액션 #남친 INSTA : https://www.instagram.com/sinaromii/ BLOG : https://blog.naver.com/freshgang EMAIL : freshgang@naver.com ...,2020-07-08,273777.0,5576.0,53.0,0.0,334.0,미국
2571,일본여자들이 제일 좋아하는 한국음식은?! 순도 100% 리액션 ㅋㅋ [한국음식월드컵],zNA2jQlB92Q,브레드쿤ブラッドくん bradkun,UC4YWYyS8bb0W205lLC3kncg,"오늘은 한국음식을 매우 사랑하는 아유미, 하루히와 함께 한국음식 월드컵해봤습니다 ㅋㅋ 과연 그녀들의 최애 한국음식은?! 今日は韓国料理が大好きなあゆみ、 ...",2020-07-08,175053.0,2391.0,44.0,0.0,202.0,일본
2572,&quot;쓰레기 같은 아시아인&quot; 생일파티 중이던 동양인 가족에게 쏟아진 욕설...알고 보니 벤처기업 CEO / 14F,YoajdjiX1ps,14F 일사에프,UCLKuglhGlMmDteQKoniENIQ,"생일 파티를 하던 한 동양인 가족에게 백인 남성이 ""너희 나라로 돌아가라""면서 욕설을 쏟아냈는데요. 그때 식당 직원이 등장해 ""우리 손님들에게 그런 식으로 말하지 ...",2020-07-14,2552850.0,19469.0,356.0,0.0,2931.0,아시아
2573,"프랑스인이 중국,일본을 거르고 한국어를 선택한 이유",YwSNjoewtro,BODA 보다,UCoCvTlU0KpNYwnMIgs7MPrA,한국어 #일본어 #중국어 #한국어배운이유 오늘은 프랑스에서 온 오드씨가 한국어를 빨리 배울 수 있었던 이유에 대해 말해봤는데요 여러분 생각은 어떠세요?,2020-07-08,512761.0,11791.0,214.0,0.0,1398.0,프랑스 중국 일본
2576,프랑스에선 불법인 이것을 파는 한국을 보고 충격받은 프랑스인,uuPA29cqmDE,BODA 보다,UCoCvTlU0KpNYwnMIgs7MPrA,프랑스 #불법 #한국 #해외반응 #외국인반응 오늘은 프랑스에서 온 오드씨 한국에 처음와서 놀랐던 것에 대해 말해봤습니다~ 여러분 어떠셨나요? 바로 영상에서 만나 ...,2020-07-14,552318.0,7056.0,176.0,0.0,661.0,프랑스
2580,이탈리아 한국 식당에서 역대급 한국인 대접을 받은 이유! 한류가 느껴지는 놀라운 현지 반응!,BcT2DvD4gC4,레만 Reman [로마사는 한국남자],UC0MhsY1Nc467re-66o6xwRg,"이탈리아에 있는 한국 식당에서 한류의 인기를 실감했습니다. 어려운 시국임에도 불구하고 많은 현지인들이 한국 음식을 찾는 모습에 정말 기분이 좋았고, 친절하게 ...",2020-07-13,44727.0,1632.0,44.0,0.0,194.0,이탈리아
2581,[꾼맨 알렝꼬] 체코에서 새로나온 블랙 만두국을 먹어본 체코 처가댁 반응 ?! Korean dumpling soup MUKBANG 먹방,uDVFW_3ohVU,꾼맨 KKUNMAN,UCzjiRWjfbtHwdpSLTs0LzUw,Subscribe and like for more videos ! 알렝꼬&꾼맨 구독 부탁드립니다 ▷ SUBSCRIBE/구독▷ https://bit.ly/2ud6QY2 INSTAGRAM▷ ...,2020-07-08,100012.0,4553.0,49.0,0.0,257.0,체코
2582,이란 여자가 한국에 살면서 삶이 완전히 바뀐 이유,S-LCqkqpNxI,CLAB,UC9nLq3rvvi_6J3teWiGCDlA,안녕하세요 ~! 오늘은 이란에서 오신 가잘씨가 출연해주셨습니다! 가잘씨는 한국에 살면서 삶이 바꼈다고 말을 해주셨는데요! 과연 어떤 것들이 가잘씨를 바꿔놓았 ...,2020-07-14,636745.0,12919.0,165.0,0.0,411.0,이란
2586,"양세찬, 터키 아이스크림 사장님과 미리 짜온(?) 콩트 작렬☆",NTm8R1tQ1VE,런닝맨 - 스브스 공식 채널,UCaKod3X1Tn4c7Ci0iUKcvzQ,양세찬은 터키 아이스크림 잡기 미션에서 사장님과 찰떡 호흡을 선보여 웃음을 유발한다.,2020-07-12,2698038.0,16004.0,414.0,0.0,606.0,터키
2589,미국 아메리카 갓탤런트 본선진출한 한국 로봇댄스팀!팝핀인형이 음악을 연주하는 컨셉을 보여준 단하나의 퍼포먼스팀!애니메이션크루(Animation Crew)소마의리뷰리액션!,CHxewqZqsNs,소마의댄스월드☆SOMA DANCEWORLD,UCzFrAoi6lcrtv83MZIAcm2w,2015년 미국 아메리카 갓 탤런트 본선진출했던 한국의 유일무이한 단하나의 퍼포먼스팀! 애니메이션 크루! 국내 댄스팀 애니메이션크루는 애니메이션이라는 장르를 ...,2020-07-10,831935.0,10243.0,515.0,0.0,326.0,아메리카 미국
2590,브라질 여자들이 한국에 와서 살고 싶어 하는 이유,K-YRtrYpx3A,BODA 보다,UCoCvTlU0KpNYwnMIgs7MPrA,브라질 #외국인반응 #BODA 오늘은 브라질에서 오신 다니엘라씨가 한국에서 살고 싶어하는 이유에 대해 얘기해봤는데요 여러분은 어떠셨나요? 영상에서 만나 ...,2020-07-12,166774.0,3143.0,61.0,0.0,419.0,브라질
2591,[#현지에서먹힐까?미국편] &quot;이대로 퇴근하면 완벽할 텐데…&quot; 점심시간에 제일 텐션 높은 직장인들ㅋㅋㅋ 사람 사는 거 다 똑같네... | #Diggle,RI_qV8QJJn8,tvN D ENT,UCsRIHt5FkbGc6cQtCxt-ufA,"현지에서먹힐까?미국편 #Diggle #디글 Let's giggle, :Diggle! 방송국놈들이 덕질하는 채널 디글 구독하기! ;Diggle ☞ http://bit.ly/2Urls34.",2020-07-09,1162164.0,6372.0,167.0,0.0,426.0,미국
2595,[꾼맨 알렝꼬] 초복 가족 몸보신 오리 백숙 처음 먹어본 체코 처가댁 반응 ?! Czech tries duck baek-suk MUKBANG 먹방,yIEQVd4mX2s,꾼맨 KKUNMAN,UCzjiRWjfbtHwdpSLTs0LzUw,Subscribe and like for more videos ! 알렝꼬&꾼맨 구독 부탁드립니다 ▷ SUBSCRIBE/구독▷ https://bit.ly/2ud6QY2 INSTAGRAM▷ ...,2020-07-16,201115.0,7244.0,81.0,0.0,351.0,체코
2599,[#현지에서먹힐까?중국편] 한국에서도 보기 힘든 이연복 웍 불쇼! 코앞에서 홀린듯 보고나면 윤기 자르르 짜장 소스가 짜잔★ | #Diggle,bXsc_anaySY,tvN D ENT,UCsRIHt5FkbGc6cQtCxt-ufA,"현지에서먹힐까?중국편 #Diggle #디글 Let's giggle, :Diggle! 방송국놈들이 덕질하는 채널 디글 구독하기! :Diggle ☞ https://bit.ly/2Urls34.",2020-07-15,314899.0,1616.0,51.0,0.0,116.0,중국
2603,[#현지에서먹힐까미국편] 메뉴 선택 고민? 메뉴계의 대혁명 짬짜면 등장★ 와아… 완전 미국을 뒤집어 놓으셨따. | #Diggle,8uM8DDt6KR8,tvN D ENT,UCsRIHt5FkbGc6cQtCxt-ufA,"현지에서먹힐까미국편 #Diggle #디글 Let's giggle, :Diggle! 방송국놈들이 덕질하는 채널 디글 구독하기! ;Diggle ☞ http://bit.ly/2Urls34.",2020-07-18,862577.0,5309.0,149.0,0.0,475.0,미국
2607,"미국에서 온 푸른 눈의 주현미, 마리아 [인생의 맛]",1hLwgJrOW7g,KBS 같이삽시다,UCp3Vy7dFjIheDLbMekpdMQw,트로트를 맛깔나게 부르는 마리아의 인생 이야기를 들어보세요.,2020-07-18,1829689.0,26512.0,1000.0,0.0,1185.0,미국
2608,이탈리아 남자가 한국에서 제일 오래된 원조 바버샵에 가본다면? ㅋㅋㅋ,eEsfm3FiIGc,BODA 보다,UCoCvTlU0KpNYwnMIgs7MPrA,바버샵 #외국인반응 #오래된원조 오늘은 이탈리아에서 온 레오가 한국에서 처음으로 미용실! 그것도 가장 오래된 바버샵에 가봤는데요 ㅎㅎ 레오의 솔직한 반응 궁금 ...,2020-07-17,419090.0,3374.0,107.0,0.0,617.0,이탈리아
2611,"심각해지는 일본 상황, 의료영웅들을 대하는 충격적인 일본반응",nH8xP1U8Udk,뉴스트래커,UC4Dk6KUa9NsSE7MdPm9x3Eg,이번 영상에서는 갈수록 심각해지고 있는 일본 상황과 의료영웅들을 대하는 충격적인 일본반응과 의료영웅들이 직장을 떠나는 이유에 대해 살펴보겠습니다.,2020-07-15,20559.0,500.0,12.0,0.0,16.0,일본
2615,【ENG】BTS 뷔 보컬 표현력에 일본 눈물까지 난다는 상황? BTS V&#39;s vocal skills and Japanese tears? 돌곰별곰TV,SapS6sUdEqs,돌곰별곰TV - KPOP 음악분야,UCoH5v5wE-Vxkc0Cc86tRIVw,【ENG】BTS 뷔 보컬 표현력에 일본 눈물까지 난다는 상황? BTS V's vocal skills and Japanese tears? 돌곰별곰TV #방탄소년단뷔#뷔표현력#BTSV 돌곰별곰TV ...,2020-07-16,19992.0,1436.0,16.0,0.0,90.0,일본
2618,미국 친구 생일에 잡채를 해줬더니 이런 반응인?!ㅋㅋㅋ입맛 까다로운 미국 아이도 너무 잘먹는 잡채^^,Gm-fvNDaB7U,디디패밀리DeeDee Family,UCG3dFw4AE5BDK-9k_1IouFg,CONNECT WITH ME :) https://www.youtube.com/멜로디맘MelodyMom ❤️INSTAGRAM : @mrsmouserje http://www.instagram.com/heilodymom ❤️BUSINESS ...,2020-07-26,231842.0,6871.0,93.0,0.0,225.0,미국
2619,"kpop스타 출신 숨기고,아이돌 준비하는 대만🇹🇼학생들에게 가서 노래 불렀더니",ZkRQ_5zeK8k,HongGoGo,UCtupKg-bVtyq2oWNQnLLCeA,"영상 무단 사용 금지   (유튜브, 각종 SNS 등등) ▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭ 많은 구독과 좋아요 ...",2020-07-28,406011.0,4242.0,287.0,0.0,147.0,대만
2623,미국 남자들 블링크 만들기?! 블랙핑크 - 휘파람보고 반한 미국남자들!,4j9p6kHp6Fc,Hi Kpop,UCE6thhmKoL7McVWOHgwglmQ,채드와 브랜든이 아직도 블랙핑크를 모르는 친구들 몇명과 블랙핑크를 벌써 좋아하는 친구까지 초대하고 뮤비 휘파람을 같이 봅니다! 블랙핑크를 이제서야 처음보는 ...,2020-07-23,653314.0,15036.0,294.0,0.0,618.0,미국
2625,한식을 처음 먹은 시댁식구들의 반응/ 불닭소스 맛보고 울어버림 | 프랑스국제가족🇫🇷 🇰🇷,RpxNZt9iYBE,함박패밀리 Hambak Family,UCKao3SSS8XIJI_bm3e-d9Mw,소소한 일상의 행복 함박패밀리 ‍  ‍     인스타: https://www.instagram.com/sora_erina ❤️ 유튜브: http://www.youtube.com/함박패밀리HambakFamily 인기 ...,2020-07-24,133439.0,3463.0,24.0,0.0,105.0,프랑스
2630,버거 패티를 기대하다 깜짝놀란 영국 오총사의 떡갈비 첫인상은?! 영국 오총사의 한국 즐기기 23편!,ldb3fO8AoFw,에밀튜브 - EmilTUBE,UC3sVRlvglIebwSpVGCMB--w,"영국 오총사 입는 에밀튜브 옷 ~ https://teespring.com/stores/emiltube-2 지금으로부터 약 2년 전에 톰, 데이비드, 루이와 함께 ""영국 삼총사"" 시리즈를 찍었죠.",2020-07-24,550433.0,10897.0,165.0,0.0,400.0,영국
2638,[꾼맨 알렝꼬] 바삭바삭 두번 튀긴 치킨을 먹어본 체코 승마학생들 반응! Czech tries korean fried chicken MUKBANG 먹방,8Is0XT_yNog,꾼맨 KKUNMAN,UCzjiRWjfbtHwdpSLTs0LzUw,Subscribe and like for more videos ! 알렝꼬&꾼맨 구독 부탁드립니다 ▷ SUBSCRIBE/구독▷ https://bit.ly/2ud6QY2 INSTAGRAM▷ ...,2020-07-25,197794.0,8316.0,90.0,0.0,288.0,체코
2643,임영웅 데스파시토를 듣고 충격받은 남미사람 (Ft. 브라질미녀),s3Yd3Xz9vwA,BODA 보다,UCoCvTlU0KpNYwnMIgs7MPrA,임영웅 #Despacito #브라질 #해외반응 오늘은 브라질에서 오신 다니엘라씨가 세계에서 유명한 데스파시토를 봤는데요 과연 어떤 반응일까요? 여러분은 어떠셨나요 ...,2020-07-27,122162.0,4009.0,36.0,0.0,118.0,브라질
2649,우리도 몰랐던 러시아에서 유명한 한국 브랜드 제품 Top4?!,FFyGsaQe8Hs,코리안브로스,UCIB_oNqi62rKnPFb3Toaozw,러시아에서 인기 많은 한국 제품들..!ㅎㅎㅎ 신기하고 흥미로웠습니다!! *해당 콘텐츠는 ㈜경동나비엔으로부터 소정의 광고비를 지급 받아 제작됐습니다* 1. 한국 식품 ...,2020-07-25,486570.0,8523.0,140.0,0.0,647.0,러시아
2652,"개를 무서워하면서 강아지를 사달라는 외국인 와이프, 이를 어떡해야 좋을까요? [인도네시아 국제커플]",aA3boeoYQeo,구찌커플TV,UCZ_6p93N_kL-k8_597xiskA,"안녕하세요 한국 인도네시아 국제커플 건우&찌아 GUCI COUPLE 입니다 (GU : GUNWOO, CI: CIA) 저희의 영상을 계속 시청하고 싶으시다면 좋아요 구독 꾹~ 눌러 ...",2020-07-28,87473.0,2703.0,128.0,0.0,415.0,인도네시아
2663,"한국인이 &#39;한 마디&#39;로 어떻게 외국인을 열받게 할 수 있을까? [미국,일본,프랑스,독일,이탈리아,브라질]",FgQ6SVSpH1k,BODA 보다,UCoCvTlU0KpNYwnMIgs7MPrA,절대하면안되는말 #축구 #일본 오늘은 미국 일본 이탈리아 프랑스 독일 브라질 사람들을 화나게 하는 말을 해보고 리액터들의 리얼 반응을 살펴보았는데요 영상 어떠 ...,2020-07-31,139536.0,2490.0,556.0,0.0,0.0,이탈리아 브라질 일본 독일 미국 프랑스
